"sampleID","StromalScore","ImmuneScore","ESTIMATEScore","TumorPurity","Cluster_Hier_k5"
"TCGA-EW-A1P6-01",473.985735246598,-1.22293508235513,472.762800164243,0.781092178812821,2
"TCGA-E2-A14X-01",261.825483236188,584.177407205477,846.002890441666,0.745727239335363,1
"TCGA-A8-A09Q-01",548.348117182825,661.718924539825,1210.06704172265,0.709074849515948,3
"TCGA-AC-A2FF-01",713.827935968399,549.566553216936,1263.39448918533,0.703533504067377,2
"TCGA-BH-A0BW-11",415.709063243597,923.243958224696,1338.95302146829,0.69560835853677,1
"TCGA-AN-A0AM-01",355.873781330932,338.429360507355,694.303141838287,0.760377063079041,3
"TCGA-D8-A1XD-01",453.773799532439,-370.552957348363,83.220842184076,0.815500393867641,2
"TCGA-D8-A27R-01",446.333545583199,379.005197607413,825.338743190612,0.747744717350529,4
"TCGA-AQ-A1H2-01",334.852636828691,150.470504987401,485.323141816091,0.77993960882704,5
"TCGA-AR-A24O-01",685.828695870116,384.040666259213,1069.86936212933,0.723434893610974,2
"TCGA-A8-A0AD-01",577.090728232073,217.269080678663,794.359808910736,0.750756352895179,2
"TCGA-A7-A3J1-01",565.917755359783,744.1186374607,1310.03639282048,0.698651512082763,2
"TCGA-D8-A1JH-01",658.010328169913,363.647212939445,1021.65754110936,0.728302601356799,2
"TCGA-BH-A1FR-01",287.288986206245,373.913228620415,661.20221482666,0.763523798546027,4
"TCGA-A8-A06U-01",259.52975947383,358.013935311121,617.543694784952,0.767646612100741,5
"TCGA-BH-A0BT-01",399.232973322986,251.377802203677,650.610775526663,0.764526869349616,5
"TCGA-E9-A1RI-01",719.373598313936,154.486042334516,873.859640648452,0.742996678857329,2
"TCGA-AR-A255-01",625.184571090356,435.319545198848,1060.5041162892,0.724383298974739,2
"TCGA-AN-A03X-01",660.756831323702,72.1482891459045,732.905120469606,0.756684702062577,3
"TCGA-E2-A14Q-01",276.764887304417,112.556992959501,389.321880263918,0.788681342880922,2
"TCGA-A2-A0ET-01",206.802328690064,481.700236423382,688.502565113447,0.760929793527148,5
"TCGA-AO-A12A-01",455.933150156193,195.033357303286,650.966507459479,0.764493209447104,2
"TCGA-D8-A1X7-01",492.386604395508,97.8672960354528,590.25390043096,0.770207672905533,2
"TCGA-A8-A08B-01",95.7717921366957,322.130929865369,417.902722002065,0.786095107927562,5
"TCGA-AN-A0FS-01",548.911454832955,-316.68079388951,232.230660943445,0.802647242507964,2
"TCGA-E9-A226-01",540.971495404637,-179.74436305919,361.227132345447,0.791210062919116,2
"TCGA-E9-A1NF-01",759.154132737803,187.315057770675,946.469190508478,0.735821105213681,3
"TCGA-B6-A0RH-01",425.62597022685,-75.8324992260207,349.793471000829,0.792235320828829,3
"TCGA-BH-A0DL-01",209.706941069727,660.291724671877,869.998665741605,0.743375880054022,1
"TCGA-B6-A0RV-01",260.861332837684,427.942225280256,688.803558117941,0.760901125808135,2
"TCGA-D8-A27F-01",348.110369353486,-90.442404830579,257.667964522907,0.800414552092402,1
"TCGA-E9-A1RB-01",322.499334800016,3.30215809819929,325.801492898215,0.794379426986789,5
"TCGA-AO-A1KR-01",-73.6531030124505,247.530870550705,173.877767538255,0.807726679365493,1
"TCGA-AN-A0AL-01",434.003597959903,472.306283109008,906.309881068911,0.739800195930997,1
"TCGA-E2-A1LI-01",90.5277868356128,441.758066215538,532.285853051151,0.775606730359244,1
"TCGA-E9-A3Q9-01",399.097653809254,349.00496886443,748.102622673684,0.75522435692153,4
"TCGA-B6-A0WW-01",433.850086268704,-42.2272356339258,391.622850634778,0.788473644916664,3
"TCGA-AR-A1AI-01",205.971126924327,809.881136437825,1015.85226336215,0.728886275707551,1
"TCGA-BH-A18R-01",233.74996117289,302.390653419303,536.140614592193,0.775249442314143,2
"TCGA-D8-A1JL-01",504.143079189883,730.518355409416,1234.6614345993,0.706524582334232,1
"TCGA-A7-A0DB-01",556.770515204043,33.1845706416199,589.955085845663,0.770235647377464,2
"TCGA-EW-A1OW-01",389.153225016977,33.5150245509735,422.668249567951,0.785662535855715,1
"TCGA-B6-A2IU-01",187.006023631474,-188.643832777381,-1.63780914590743,0.822646087272185,4
"TCGA-C8-A137-01",356.902360540394,-255.855426953407,101.046933586986,0.813983192741703,3
"TCGA-BH-A18H-01",428.620348198877,775.377659429242,1203.99800762812,0.709702745721182,2
"TCGA-A8-A08R-01",382.387733307118,599.294840099337,981.682573406455,0.73231102527761,1
"TCGA-BH-A0C1-01",485.870884070232,462.393471259979,948.26435533021,0.73564263745322,2
"TCGA-BH-A202-01",407.140825078336,528.784341321831,935.925166400168,0.736868316099186,3
"TCGA-C8-A12V-01",334.459889892831,973.687558254961,1308.14744814779,0.698849865105535,1
"TCGA-A7-A26E-01",551.331090600212,-45.6039433680364,505.727147232176,0.7780616337295,2
"TCGA-AO-A03N-01",328.41506256205,-261.819170353663,66.595892208387,0.81691033254733,5
"TCGA-BH-A0HO-01",476.283188424372,339.491154613864,815.774343038237,0.748676179068826,2
"TCGA-AR-A1AN-01",641.13279770189,183.857495195966,824.990292897856,0.747778678250938,3
"TCGA-A8-A09X-01",536.408847363444,724.852452051173,1261.26129941462,0.703755997427035,3
"TCGA-AR-A254-01",593.053158948732,649.179407606662,1242.23256655539,0.705737653487621,3
"TCGA-D8-A27E-01",366.488306350776,287.157351492067,653.645657842843,0.764239637156566,4
"TCGA-AC-A3HN-01",702.507348511047,495.496613453694,1198.00396196474,0.710322330849141,2
"TCGA-A1-A0SF-01",406.126493628748,445.032957055931,851.159450684679,0.74522272462238,2
"TCGA-EW-A1J5-01",415.427183757733,741.272089277714,1156.69927303545,0.714576886921889,2
"TCGA-D8-A27T-01",680.380879632728,522.747928600157,1203.12880823288,0.709792626123706,2
"TCGA-B6-A1KN-01",382.045788767492,201.337436474475,583.383225241966,0.770850518102031,2
"TCGA-D8-A1JC-01",450.283601792734,336.307149142683,786.590750935417,0.751509194091344,3
"TCGA-AC-A23E-01",711.582988798917,140.531583088465,852.114571887381,0.74512922927102,2
"TCGA-EW-A1OZ-01",506.14636995839,299.673920862787,805.820290821177,0.749644021269917,3
"TCGA-A8-A09W-01",489.635610856194,265.235468573301,754.871079429496,0.754572758162673,3
"TCGA-B6-A0IM-01",441.739295597994,-4.12542744354413,437.613868154449,0.784303413398034,2
"TCGA-E2-A1IG-01",558.973717690572,-106.21557822174,452.758139468832,0.782922375512733,4
"TCGA-BH-A1F0-01",518.83634487132,892.951174589502,1411.78751946082,0.687887922809192,1
"TCGA-EW-A1PD-01",550.136021221749,-105.855645882774,444.280375338975,0.783695957761318,2
"TCGA-D8-A1J8-01",476.947910888178,714.490486459514,1191.43839734769,0.711000360986362,3
"TCGA-AR-A24N-01",508.933323290746,148.488045355718,657.421368646464,0.76388207857138,2
"TCGA-A2-A0EQ-01",321.624334368437,891.470437339592,1213.09477170803,0.708761393162961,3
"TCGA-C8-A131-01",381.02851998757,264.630700635099,645.65922062267,0.764995176596494,3
"TCGA-AR-A24M-01",519.672755522532,-3.65146500028504,516.021290522247,0.777111515621994,2
"TCGA-BH-A1FJ-01",240.667227292119,-265.770877828967,-25.1036505368483,0.824599594298911,5
"TCGA-AR-A1AK-01",509.727096809492,669.783289554889,1179.51038636438,0.712230484306574,2
"TCGA-E2-A1IF-01",448.337914335047,-62.3008182923427,386.037096042705,0.788977689270963,2
"TCGA-E2-A1L8-01",504.535795463091,117.258002118848,621.793797581939,0.767246643767252,5
"TCGA-AO-A0JE-01",624.696465472745,648.094745893297,1272.79121136604,0.702552597713274,3
"TCGA-E2-A158-01",-50.511945177665,-176.913334651536,-227.425279829201,0.841034426105653,1
"TCGA-D8-A27I-01",661.834746624727,510.334727622763,1172.16947424749,0.712986459770567,2
"TCGA-BH-A0H3-01",658.079541385822,284.40426864197,942.483810027791,0.736217132387887,2
"TCGA-AR-A0TX-01",522.564637548942,776.518908139706,1299.08354568865,0.699800893521696,3
"TCGA-A8-A07L-01",395.878942829028,-173.764754937715,222.114187891314,0.803532080027341,4
"TCGA-A2-A0SV-01",522.173595629464,399.934717149258,922.108312778722,0.738237905263635,3
"TCGA-E9-A1RD-01",478.473933031406,30.5356290112015,509.009562042607,0.777758869649057,5
"TCGA-A2-A04U-01",184.792574639895,-297.506502244068,-112.713927604173,0.831806422605111,1
"TCGA-AN-A0FT-01",470.054672057799,152.557076905267,622.611748963067,0.767169633793893,5
"TCGA-A7-A26J-01",548.372537924865,154.458592889969,702.831130814834,0.759563439696883,2
"TCGA-E9-A1NE-01",557.576289814244,951.128038409793,1508.70432822404,0.67749299999049,2
"TCGA-AO-A0JM-01",539.765659419049,148.750386788312,688.516046207361,0.760928509568243,3
"TCGA-E2-A1B4-01",319.065938315119,-161.609639569222,157.456298745897,0.809145447715715,5
"TCGA-BH-A0BR-01",656.606962744831,379.587399909943,1036.19436265477,0.726838720661642,2
"TCGA-BH-A0H9-01",270.340062106821,15.8221464001224,286.162208506944,0.797900296910784,4
"TCGA-B6-A0IJ-01",165.660368458478,723.956231950043,889.616600408521,0.741446654150949,1
"TCGA-AC-A2QH-01",294.962370928118,-488.947712369407,-193.985341441289,0.838368845102749,1
"TCGA-A2-A1FW-01",426.95285765491,126.745313301404,553.698170956313,0.773618938828272,4
"TCGA-E9-A243-01",535.416380683181,949.344297364907,1484.76067804809,0.680073938066345,3
"TCGA-A2-A0EO-01",622.907817481539,326.576878960421,949.484696441959,0.73552128709035,2
"TCGA-AN-A049-01",533.987935505816,353.368494411659,887.356429917474,0.741669232791833,2
"TCGA-A2-A04V-01",562.853544923974,130.941955865397,693.795500789371,0.760425457641642,5
"TCGA-E2-A14T-01",234.807837939621,61.9850650450316,296.792902984653,0.796958695425521,4
"TCGA-E2-A1LL-01",53.9054519782995,-237.754185890279,-183.848733911979,0.837556838206561,3
"TCGA-EW-A1P4-01",240.122694526051,586.969758518173,827.092453044224,0.747573766386661,1
"TCGA-A2-A0T4-01",575.700373574162,409.084481136058,984.78485471022,0.732000849842179,2
"TCGA-BH-A0W3-01",259.00303678549,144.956817111997,403.959853897487,0.787358507199509,5
"TCGA-A8-A08G-01",451.529665492069,252.851465950379,704.381131442448,0.759415432096956,2
"TCGA-EW-A1IX-01",639.589693304641,152.902654952743,792.492348257384,0.750937403691686,2
"TCGA-A1-A0SH-01",708.522454693919,-25.1032031588916,683.419251535027,0.761413723234241,2
"TCGA-C8-A1HG-01",386.36260177841,618.77542156635,1005.13802334476,0.7299621168642,5
"TCGA-E2-A10E-01",322.409969342057,176.707569228021,499.117538570078,0.778670744096853,2
"TCGA-D8-A27N-01",631.21287250002,411.912211239699,1043.12508373972,0.726139620714358,3
"TCGA-A2-A0CS-01",481.991531662301,64.0934380928164,546.084969755118,0.774326579498739,2
"TCGA-A1-A0SG-01",469.28955570342,302.136714729223,771.426270432643,0.752975853678445,2
"TCGA-E9-A22A-01",724.681564860389,631.087836026611,1355.769400887,0.693832854698467,3
"TCGA-E2-A1BD-01",351.890925004001,-144.013639264673,207.877285739328,0.804774309061871,2
"TCGA-E2-A14Z-01",475.913158338928,731.115513463282,1207.02867180221,0.709389266607647,2
"TCGA-A2-A1G4-01",260.481175622984,204.389147695442,464.870323318426,0.781815055112014,4
"TCGA-E9-A1RF-01",608.628189199662,604.892800612496,1213.52098981216,0.708717256198346,3
"TCGA-D8-A1XQ-01",470.616235435611,678.642173863133,1149.25840929874,0.715340539317287,1
"TCGA-AR-A1AH-01",238.514902595754,-213.393758885818,25.121143709936,0.820406522309176,3
"TCGA-A2-A0YC-01",511.660647426569,287.718496902107,799.379144328676,0.750269447471322,2
"TCGA-BH-A1EN-01",468.886192981548,-28.1241252168019,440.762067764746,0.784016641351067,3
"TCGA-BH-A0EB-01",621.15430458611,554.04393669397,1175.19824128008,0.712674654174388,2
"TCGA-D8-A27P-01",348.563013971947,-244.489321518501,104.073692453446,0.813725027697697,2
"TCGA-A8-A0A6-01",396.151614500951,779.995670741008,1176.14728524196,0.712576922981085,2
"TCGA-E2-A15J-01",306.510762480032,-117.337804226677,189.172958253355,0.806400996644043,5
"TCGA-AR-A1AV-01",441.291610726329,9.47511719373167,450.766727920061,0.783104197587779,2
"TCGA-A1-A0SQ-01",305.582520961138,152.417727876802,458.00024883794,0.782443434808967,4
"TCGA-AQ-A04J-01",363.984943565469,728.616182308581,1092.60112587405,0.721127196630935,1
"TCGA-A7-A26H-01",578.845194659077,370.429023547384,949.274218206461,0.73554221866887,2
"TCGA-A8-A08H-01",764.269752665463,829.161588576158,1593.43134124162,0.668293105253063,1
"TCGA-AR-A24S-01",661.811862031532,585.617665353541,1247.42952738507,0.705196986835146,2
"TCGA-E2-A15K-01",373.467701775783,559.934938919317,933.402640695101,0.737118586620056,2
"TCGA-AO-A12G-01",495.480760057161,108.475237972927,603.955998030089,0.768923316733232,5
"TCGA-BH-A0HA-01",645.356122919319,452.286779295671,1097.64290221499,0.720614273740472,5
"TCGA-E2-A153-01",677.147637754988,42.6628825641589,719.810520319147,0.757939957109443,2
"TCGA-D8-A1JJ-01",549.22537146971,104.703799792256,653.929171261966,0.764212796678447,3
"TCGA-C8-A12T-01",556.969861685035,98.4391252906842,655.408986975719,0.764072679670864,4
"TCGA-A8-A079-01",241.491386776891,128.533384899834,370.024771676725,0.790419660124038,5
"TCGA-BH-A204-01",400.08852935774,-161.242946919232,238.845582438508,0.802067711093491,4
"TCGA-BH-A0B4-01",570.857761204879,259.377690120241,830.23545132512,0.747267264174601,3
"TCGA-GM-A2DM-01",296.537481750228,333.362678418783,629.900160169011,0.766482943018215,5
"TCGA-D8-A1XL-01",371.800451602286,727.424592113375,1099.22504371566,0.720453233898994,3
"TCGA-D8-A27H-01",385.321669608513,-203.415153440747,181.906516167766,0.807031309494868,1
"TCGA-BH-A18J-01",463.020698632658,-165.545515256666,297.475183375993,0.796898196931596,2
"TCGA-AR-A0TZ-01",408.023132116413,42.1727036524318,450.195835768845,0.78315630947824,2
"TCGA-AO-A0J7-01",240.436157263344,-186.9654773175,53.470679945844,0.81802002724231,5
"TCGA-D8-A1XY-01",639.815054055295,-69.9114845064465,569.903569548848,0.772109444680547,2
"TCGA-A2-A0YH-01",508.258201974697,624.578743317672,1132.83694529237,0.717022845370316,2
"TCGA-D8-A13Y-01",-78.4602981872265,-672.87423542521,-751.334533612437,0.880111176053171,4
"TCGA-E2-A10A-01",415.531652614818,70.8549015944554,486.386554209273,0.779841905519668,2
"TCGA-C8-A12P-01",525.666342409379,202.164688576799,727.831030986178,0.757171438885689,3
"TCGA-D8-A1JI-01",257.064960344494,132.618553376605,389.683513721098,0.788648705858032,5
"TCGA-D8-A1Y0-01",544.034911275844,617.941372093826,1161.97628336967,0.714034793084341,2
"TCGA-EW-A1PG-01",473.43860749094,-144.60188287698,328.83672461396,0.7941087193526,2
"TCGA-E9-A1RH-01",366.018486081499,3.89955398743324,369.918040068932,0.790429257070846,3
"TCGA-AR-A2LH-01",355.83170279008,839.39175660207,1195.22345939215,0.710609555737356,1
"TCGA-AO-A03L-01",514.456980040342,330.232676416811,844.689656457153,0.745855657099937,2
"TCGA-EW-A1IY-01",572.75172488914,711.283912317113,1284.03563720625,0.701377056447725,2
"TCGA-A2-A0CL-01",578.796605182458,948.612705409552,1527.40931059201,0.675470925034311,2
"TCGA-A2-A0D0-01",-41.3984625348001,437.363072757339,395.964610222539,0.788081489365262,1
"TCGA-A8-A08S-01",329.112817396901,129.625822917887,458.738640314789,0.78237593509109,5
"TCGA-E9-A1R7-01",279.895252185029,-146.70036634629,133.194885838738,0.811232958474131,4
"TCGA-E9-A249-01",300.670036856253,206.684660944516,507.354697800769,0.777911533944022,5
"TCGA-B6-A0I6-01",308.361153092461,-228.990000852036,79.3711522404256,0.815827313065841,1
"TCGA-BH-A0DP-01",510.99211119852,339.853768298515,850.845879497035,0.745253416431682,2
"TCGA-BH-A1F5-01",388.294874950586,-91.5767162512998,296.718158699286,0.796965322591261,4
"TCGA-BH-A0WA-01",222.035904976601,109.65457922059,331.690484197191,0.793854053159204,1
"TCGA-A8-A08F-01",488.174501133646,594.0723740641,1082.24687519775,0.722179342953191,3
"TCGA-E9-A22G-01",-58.4867474275162,67.2386227119431,8.75187528442689,0.821778037970127,1
"TCGA-AN-A0XL-01",620.484593832133,-217.787208962179,402.697384869954,0.787472740023131,2
"TCGA-E9-A1ND-01",357.158650450687,829.539185534099,1186.69783598479,0.711489511333544,1
"TCGA-GM-A2DC-01",266.558210999231,153.162660943546,419.720871942777,0.78593011787004,5
"TCGA-AN-A04C-01",160.750141267124,250.520035860323,411.270177127447,0.786696510890088,3
"TCGA-A2-A04W-01",407.142830664617,-97.1034741114383,310.039356553179,0.795782690729256,3
"TCGA-AN-A0G0-01",284.344258510124,156.777562544343,441.121821054467,0.783983860472481,1
"TCGA-AQ-A04L-01",464.25769514544,-14.0151446451247,450.242550500316,0.783152045494194,5
"TCGA-BH-A0RX-01",434.097867076563,776.162221447707,1210.26008852427,0.709054867849256,1
"TCGA-A2-A3KD-01",350.720159002278,3.47286851504743,354.193027517326,0.791841075996952,2
"TCGA-D8-A1JM-01",-232.191857213133,185.687763736249,-46.5040934768845,0.826372629827799,3
"TCGA-GM-A2DO-01",229.43769510907,1006.97673587404,1236.41443098311,0.706342456869977,5
"TCGA-A2-A0T1-01",616.68424683455,793.200246266328,1409.88449310088,0.688090647259988,3
"TCGA-BH-A1ET-01",533.833176627027,266.289244043531,800.122420670557,0.750197310612774,2
"TCGA-BH-A0EI-01",513.846898277778,-305.697484179022,208.149414098756,0.804750597659825,2
"TCGA-BH-A0GY-01",324.817933641237,261.529927526107,586.347861167343,0.770573232182703,2
"TCGA-D8-A147-01",189.638422559323,411.537802117861,601.176224677185,0.769184128452517,1
"TCGA-E2-A1IL-01",497.00487000269,-161.15012637006,335.85474363263,0.79348218954597,2
"TCGA-C8-A27B-01",197.071206195501,715.859460442745,912.930666638245,0.739145957063856,1
"TCGA-AN-A0AS-01",604.43102704369,106.258264087366,710.689291131056,0.758812668424732,2
"TCGA-A8-A06R-01",591.184889918768,378.558125420939,969.743015339708,0.733503360814186,3
"TCGA-AO-A1KP-01",193.038826054221,-309.860227612014,-116.821401557793,0.832140936973689,4
"TCGA-BH-A1FB-01",642.640136012815,708.496780247424,1351.13691626024,0.694322383185377,2
"TCGA-BH-A18L-01",140.375525217061,72.4888917732792,212.86441699034,0.804339560755708,4
"TCGA-E9-A1RC-01",286.275144469805,-363.552057277883,-77.2769128080785,0.828907872460147,2
"TCGA-A2-A0CT-01",183.637861217439,-110.850820634863,72.7870405825762,0.816385838007105,4
"TCGA-GM-A3NY-01",251.373193663994,-23.6249930416504,227.748200622344,0.803039519485941,5
"TCGA-AR-A2LO-01",487.484882209436,606.684206609792,1094.16908881923,0.720967722915995,2
"TCGA-AO-A0JI-01",120.987100981708,165.069204458703,286.056305440411,0.79790966738228,4
"TCGA-AO-A0JL-01",104.429106666532,-297.595937674884,-193.166831008352,0.8383033460615,1
"TCGA-GM-A2DH-01",226.323516073888,730.444784418633,956.76830049252,0.734796516957794,4
"TCGA-BH-A1ES-01",363.194614566439,-375.247720473674,-12.0531059072349,0.823514356000443,2
"TCGA-AO-A03M-01",345.927993125833,740.300619149762,1086.2286122756,0.721774936353921,2
"TCGA-BH-A18M-01",599.566034593017,141.338294389406,740.904328982423,0.755916518028846,2
"TCGA-A8-A09M-01",377.465584585172,607.183669057345,984.649253642517,0.732014410818595,3
"TCGA-EW-A1OV-01",510.105804736036,980.495419302666,1490.6012240387,0.679445146374811,3
"TCGA-A1-A0SN-01",513.305705821631,499.634486741219,1012.94019256285,0.729178861871945,2
"TCGA-BH-A18F-01",516.956802152516,349.80088937135,866.757691523866,0.743694004265178,2
"TCGA-A2-A0CM-01",480.915577527606,765.418689765593,1246.3342672932,0.705310966535526,1
"TCGA-AR-A0TW-01",439.024887404995,736.249613475655,1175.27450088065,0.712666801580517,3
"TCGA-BH-A0W5-01",534.04462524486,789.339353213915,1323.38397845878,0.697248387984849,2
"TCGA-AR-A24K-01",393.860960150948,-181.796480176592,212.064479974356,0.80440932351647,5
"TCGA-BH-A0HY-01",380.938942450596,-299.22971235484,81.7092300957557,0.81562879240843,3
"TCGA-A2-A0EU-01",325.153219487137,28.0392761948925,353.192495682029,0.791930762802742,4
"TCGA-BH-A0E7-01",395.653113847753,-246.037846478236,149.615267369517,0.809821232706027,2
"TCGA-BH-A0EE-01",-123.339692328889,414.717576433707,291.377884104818,0.797438567106196,5
"TCGA-BH-A1FE-01",601.477688195715,688.977650158363,1290.45533835408,0.700705055851561,2
"TCGA-AC-A2FB-01",451.347302302531,901.618553865233,1352.96585616776,0.694129151985025,2
"TCGA-C8-A12L-01",169.366700253702,176.661556080106,346.028256333808,0.792572459824849,3
"TCGA-C8-A1HN-01",373.21187486553,126.46545951849,499.677334384019,0.778619184356771,4
"TCGA-AN-A04D-01",-63.2686937454601,-410.997160952024,-474.265854697485,0.860079686467883,1
"TCGA-GM-A2D9-01",386.475326761768,65.1638043080428,451.639131069811,0.783024552699033,5
"TCGA-B6-A0IK-01",163.521527078694,196.327341895302,359.848868973997,0.791333770167792,3
"TCGA-AR-A0TP-01",15.3697931742383,-577.430633115232,-562.060839940994,0.866582657369303,1
"TCGA-A2-A0EY-01",367.558924430027,472.482322806805,840.041247236832,0.746309990338449,3
"TCGA-A8-A06O-01",467.080703715697,268.348012215803,735.4287159315,0.756442467465266,2
"TCGA-D8-A27W-01",379.705814002704,276.802622230386,656.508436233089,0.763968554486498,4
"TCGA-A8-A091-01",388.584396241699,201.909491022201,590.4938872639,0.770185204706642,4
"TCGA-D8-A1XT-01",650.609392766072,341.420746138678,992.03013890475,0.731275853368765,1
"TCGA-A8-A08P-01",564.832647839206,761.749609092122,1326.58225693133,0.69691178103522,3
"TCGA-D8-A1X8-01",549.096403077951,381.537544380699,930.63394745865,0.737393164131127,2
"TCGA-C8-A1HM-01",255.325656503054,870.173338989051,1125.4989954921,0.71777323953808,3
"TCGA-AO-A0J5-01",677.129915781273,-9.25256750657395,667.877348274699,0.762890676420319,2
"TCGA-A8-A08T-01",442.942861475084,106.028190453085,548.971051928169,0.774058434342636,2
"TCGA-AC-A2BK-01",-108.658081130903,-167.213800656451,-275.871881787354,0.844860263500531,1
"TCGA-A2-A0YM-01",241.182874214314,376.313361679797,617.496235894111,0.767651076671763,1
"TCGA-A1-A0SO-01",37.7959298440067,-30.1941994614936,7.60173038251309,0.82187422571872,1
"TCGA-AO-A129-01",259.311605846483,655.380449484013,914.692055330496,0.738971786264454,1
"TCGA-A8-A08I-01",157.600409070412,819.472357560064,977.072766630476,0.732771647153203,3
"TCGA-C8-A130-01",422.179991980268,85.5196815368634,507.699673517131,0.77787971308129,5
"TCGA-C8-A1HI-01",333.05633678477,-152.921650546551,180.134686238218,0.807184864097004,2
"TCGA-AO-A1KT-01",476.928955868577,46.4905189366178,523.419474805194,0.776427589755326,4
"TCGA-C8-A12W-01",565.639569566883,241.853641454063,807.493211020946,0.749481473437192,3
"TCGA-E9-A247-01",213.826040081276,-273.71177238,-59.885732298724,0.827477161479909,4
"TCGA-AQ-A1H3-01",530.265999475511,323.211636922881,853.477636398392,0.744995775608734,2
"TCGA-B6-A1KI-01",431.824499469662,-377.308882596172,54.5156168734902,0.817931792360674,2
"TCGA-EW-A1J1-01",345.665674465311,596.175912941259,941.84158740657,0.736280926467487,4
"TCGA-B6-A0RN-01",547.058473228262,-37.8049952513086,509.253477976954,0.777736364070869,5
"TCGA-BH-A0BL-01",636.748638291361,685.401421800767,1322.15006009213,0.697378212239962,1
"TCGA-AN-A0XV-01",519.70736460484,269.69609890679,789.40346351163,0.751236748008442,2
"TCGA-AR-A2LQ-01",719.323526456285,-66.1872090513584,653.136317404927,0.764287853562851,2
"TCGA-AO-A03P-01",394.242266534507,94.9050151146887,489.147281649196,0.779588169038515,4
"TCGA-B6-A0X7-01",506.825568359993,-263.601590306728,243.223978053265,0.801683705130901,2
"TCGA-A8-A07B-01",468.658488517292,25.0669925020224,493.725481019314,0.779167107841677,3
"TCGA-A8-A086-01",533.64604384263,-139.23122607238,394.41481777025,0.788221506158517,4
"TCGA-BH-A1FU-01",573.648937560057,400.055345851453,973.70428341151,0.733108021141481,1
"TCGA-B6-A0RI-01",493.279419620344,-27.0506506582997,466.228768962045,0.78169070906269,2
"TCGA-E9-A248-01",292.984618147869,829.80308782291,1122.78770597078,0.718050291055907,3
"TCGA-A7-A26I-01",540.161996069095,-105.903381746462,434.258614322634,0.784608861802804,1
"TCGA-E2-A14W-01",213.545420042194,-398.656862608363,-185.111442566169,0.837658090365789,5
"TCGA-B6-A0I1-01",-133.118341148878,-354.765932632436,-487.884273781314,0.861097789809119,1
"TCGA-GM-A2DI-01",600.672284102505,949.894165806737,1550.56644990924,0.672960503299045,2
"TCGA-EW-A1PE-01",502.306347596923,599.761764508318,1102.06811210524,0.720163751717765,2
"TCGA-BH-A1F2-01",584.436534571408,-91.3880327858154,493.048501785592,0.77922939241726,3
"TCGA-BH-A0BD-01",437.096536483054,429.299086796153,866.395623279207,0.743729533336368,2
"TCGA-A7-A0DA-01",384.486055995615,-304.691657854102,79.7943981415134,0.815791383380549,1
"TCGA-A2-A25C-01",505.11887701176,296.371129554716,801.490006566476,0.750064559593961,2
"TCGA-E2-A14V-01",218.625388217601,-166.084486163425,52.5409020541762,0.818098521869269,4
"TCGA-B6-A0WX-01",519.974169431734,264.086301472971,784.060470904705,0.751754173625813,1
"TCGA-BH-A0DV-01",735.934074010488,92.104206125602,828.03828013609,0.747481546959765,2
"TCGA-A8-A09V-01",489.084555403479,-252.963213674759,236.12134172872,0.802306472675533,2
"TCGA-BH-A0HP-01",456.88924590753,182.761622249164,639.650868156693,0.765562890706477,2
"TCGA-B6-A0I8-01",410.508644980458,-331.337834086889,79.1708108935684,0.815844319106032,5
"TCGA-E9-A1N8-01",51.1064451902824,-376.319874718769,-325.213429528487,0.848712856430735,1
"TCGA-AR-A24Q-01",456.968417868104,400.189919345785,857.158337213888,0.744635259962834,1
"TCGA-AR-A0U0-01",294.914063854859,783.595521868167,1078.50958572303,0.722558697694727,1
"TCGA-B6-A0RG-01",221.611767430302,-300.847305047085,-79.2355376167834,0.829068663331677,4
"TCGA-A7-A0CE-01",32.4239005611466,-204.3966009299,-171.972700368754,0.836603133417409,1
"TCGA-AC-A2FO-01",587.772520914642,720.976489575882,1308.74901049052,0.698786702484537,2
"TCGA-C8-A12Y-01",394.627388971264,7.35057759681182,401.977966568076,0.787537823531256,5
"TCGA-B6-A0X4-01",-72.8604007991231,-479.05675377199,-551.917154571113,0.865838648343231,5
"TCGA-AC-A2BM-01",423.105287804701,542.960689792863,966.065977597565,0.733870111987813,4
"TCGA-E2-A15G-01",279.851801246269,-24.7188256267972,255.132975619472,0.800637555027084,5
"TCGA-D8-A146-01",601.985542098801,229.910917619325,831.896459718126,0.747105219967095,2
"TCGA-C8-A12U-01",114.293016189238,569.925804852524,684.218821041762,0.761337632581488,4
"TCGA-B6-A0WT-01",458.501827377661,-99.3529562016901,359.148871175971,0.791396586687454,2
"TCGA-C8-A27A-01",139.483039209462,-132.042489578195,7.44054963126723,0.821887703551961,4
"TCGA-A8-A081-01",147.740571050717,621.950188325836,769.690759376553,0.753143468910865,3
"TCGA-AO-A03O-01",286.454460134885,595.780831980113,882.235292114999,0.742173253682957,3
"TCGA-D8-A1XW-01",507.16164160483,455.941583953782,963.103225558612,0.734165464111376,1
"TCGA-E2-A15L-01",458.34789881884,-170.593369083382,287.754529735458,0.79775938255632,2
"TCGA-E2-A105-01",186.002090742773,-185.43402492856,0.568065814212787,0.82246194821997,4
"TCGA-E2-A15H-01",349.930178563696,-143.043280079081,206.886898484616,0.80486059378503,4
