sampleID,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Final_Label
TCGA-A7-A0DB-01,0.67978764,0.2710625,-0.65227294,-1.177598,-2.0256886,-0.6064676,-0.11348007,-1.8351369,-1.3842762,0.7616608,LumA
TCGA-EW-A1OW-01,1.893106,1.0051575,-0.657965,-0.36890805,-1.126196,1.4102433,-0.15267797,2.9127076,-0.6553395,2.6489768,Basal
TCGA-B6-A2IU-01,0.49685088,-0.6235463,0.70732456,-1.1795818,-0.4403808,0.030473232,0.9479359,-1.444073,-0.6447538,-1.2662873,LumA
TCGA-C8-A137-01,-1.8677421,2.3873255,-0.3314621,-0.06763225,2.3244894,1.7066246,-3.6318681,-0.4673251,-0.8786125,-0.2999435,Her2
TCGA-BH-A18H-01,0.7328056,-0.16507071,0.25316393,-0.28633332,-0.31760293,-0.19241455,-0.5998793,-0.7080319,2.7730112,-2.6739223,LumA
TCGA-A8-A08R-01,2.0757928,-0.055218875,-0.8019599,0.71324015,-0.5657655,0.18624383,-0.83341664,3.3764083,0.79654276,1.8360742,Basal
TCGA-BH-A0C1-01,-1.0601327,-0.1997171,-0.3919945,-0.3843998,-0.5918053,-0.23622692,-0.9697753,0.38062665,-0.47168472,-1.5996711,LumA
TCGA-BH-A202-01,-1.1337842,0.60062593,-0.052288674,0.15333003,0.60161287,0.10867179,-1.7136137,0.98676556,-0.33329445,-1.0926386,LumB
TCGA-C8-A12V-01,2.8026083,-0.057367533,0.03023519,0.7777151,-1.5950444,0.458416,0.035644017,2.834681,2.2809699,-0.40782323,Basal
TCGA-A7-A26E-01,0.2365551,-0.67833275,-0.86490273,-1.0458277,-1.7128658,-1.4048554,-0.012839459,-1.7888947,-1.3119674,0.2715098,LumA
TCGA-AO-A03N-01,-1.2444842,2.0865462,0.7068344,-1.6369152,2.6825583,2.829142,-2.7012277,-1.9918698,-1.1569803,0.17422584,LumB
TCGA-BH-A0HO-01,0.8679372,-0.5409569,-0.6053233,-2.0032623,-1.5345199,-0.6767583,-0.4973565,-2.6614938,0.81379676,-1.2187895,LumA
TCGA-AR-A1AN-01,0.19002652,0.38966256,-0.7871616,-0.30808738,-2.3922877,0.31459042,-1.4981244,-1.4904555,-0.056718297,-0.4701162,LumA
TCGA-A8-A09X-01,-0.8629549,3.0051036,-0.7690191,1.0574185,-0.71440953,1.479866,-4.8515263,0.30529743,1.781339,-1.1876135,Her2
TCGA-AR-A254-01,-0.7207491,-0.3753835,-0.34538653,0.78813815,-0.54626,-0.5188073,-1.287726,0.82531434,0.3234906,-1.0356256,Her2
TCGA-D8-A27E-01,1.9384843,-1.1519481,-0.09577941,-1.8279443,-0.68471766,-1.9982431,1.4044734,-3.9821837,1.3267082,-0.59388584,LumA
TCGA-AC-A3HN-01,0.13282606,-0.5868423,-0.9027078,-0.59332657,-3.2500925,-0.68866634,-0.07448059,0.57942617,-0.6406002,-1.1145338,LumA
TCGA-A1-A0SF-01,0.4206205,0.28641206,1.090605,0.06270565,-1.2344488,0.71169186,1.5801989,0.19685146,-0.19029917,-1.9822289,LumA
TCGA-EW-A1J5-01,-0.38079298,-1.2992463,-0.2243923,-0.06092088,-1.284264,-1.0368686,0.19975801,0.3169575,0.5544826,-2.0507047,LumA
TCGA-D8-A27T-01,-0.14392316,-0.6506276,-1.4403749,-0.43525591,-2.8574438,-1.129748,-1.7013483,-0.4455855,0.35514736,-1.566175,LumA
TCGA-B6-A1KN-01,-0.83174586,-0.3969422,0.35676482,0.6345973,0.24315552,0.40829918,-0.055873863,0.68975866,-0.50331306,-1.3226919,LumB
TCGA-D8-A1JC-01,-2.39884,-1.3670505,0.32487458,0.9396554,0.6094422,-0.4766325,-0.047512017,1.7996335,-1.5319352,-2.4656858,LumB
TCGA-AC-A23E-01,-1.5111854,-0.41499573,-0.59736586,-1.7947845,-0.069593176,-0.50925446,-1.7102052,-0.52049845,-2.2487023,-1.3099289,LumA
TCGA-EW-A1OZ-01,-0.959272,0.14271785,-0.530281,0.8595105,-0.065778404,-0.27507204,-1.996993,-1.0679392,0.5223546,-1.0351096,LumB
TCGA-A8-A09W-01,-0.9537301,1.0419091,-1.0133702,0.2567553,-0.7341884,0.1089499,-3.4760916,-1.6851367,1.3606616,-1.2904465,LumB
TCGA-B6-A0IM-01,-1.0393046,-1.7103664,-0.72153157,0.9284266,0.32127726,-1.7720089,-0.98463386,-2.3145623,-0.96042395,-0.71818525,LumA
TCGA-E2-A1IG-01,-1.5631478,-1.4364982,0.6342967,-0.16983044,1.2393239,-0.6704291,0.27424812,-0.14497852,-2.1359594,-0.81188184,LumA
TCGA-BH-A1F0-01,1.4789674,-0.45498896,-0.8419066,0.8385596,-2.8175507,0.86967564,-0.94016254,2.7417676,0.4670909,-0.0014176443,Basal
TCGA-EW-A1PD-01,-0.6227514,-1.2723751,-0.42952925,0.81877345,-0.9528063,-1.3587475,0.31990388,-0.96184325,-1.3336748,-0.25092247,LumA
TCGA-D8-A1J8-01,-1.5770746,0.9956873,0.0372714,-0.10377557,1.173052,0.31980887,-1.8713827,0.93332607,-0.16200837,-1.7834028,LumB
TCGA-AR-A24N-01,-0.83378077,-0.69701976,-0.6927059,-1.326333,-0.5667763,-0.9427613,-1.3647852,-0.42283028,0.07819798,-1.6950145,LumB
TCGA-A2-A0EQ-01,0.95485073,0.42537838,0.36292246,2.1071322,0.21853302,0.16911165,-1.489204,0.3229419,2.8199086,-1.6323619,Her2
TCGA-C8-A131-01,-0.7477281,3.828326,-0.77024806,-0.32128233,0.9648334,3.3429122,-3.2436728,1.2406126,-0.6683924,0.2782838,Basal
TCGA-AR-A24M-01,-0.69470775,-0.84340876,-0.0068041086,-2.7842174,-0.84559995,-0.5557318,0.14450206,0.21366116,-1.7192656,-1.6429275,LumA
TCGA-BH-A1FJ-01,-0.46621382,-1.6518878,0.07796199,-2.4768598,0.6722744,-0.8554301,-0.47548175,-1.8055596,-1.0869467,-1.6583894,LumB
TCGA-AR-A1AK-01,-0.6118863,-1.2461528,0.32676315,0.31223127,-1.6351763,-1.1023932,1.6223797,1.1746205,-0.8149197,-1.7441776,LumA
TCGA-E2-A1IF-01,0.8060179,1.270706,1.1799513,-0.96247244,-1.2941065,2.0936422,1.2848003,-0.049797453,-1.2071967,-1.0921205,LumA
TCGA-E2-A1L8-01,0.21638554,0.5935216,-0.21139574,-1.0779793,-2.0609443,0.44849977,-1.1087655,-1.310767,0.25079402,-0.8537653,LumA
TCGA-AO-A0JE-01,-1.6415011,1.2696528,-0.37072966,-0.021803245,-0.083702914,1.0574911,-2.2609947,1.6810822,-0.3995961,-1.5769385,Her2
TCGA-E2-A158-01,2.9297078,0.37862402,-0.9427105,0.37939185,2.3213902,0.9558394,1.4247766,0.4471369,0.8276576,2.9648635,Basal
TCGA-D8-A27I-01,0.066344194,-1.2251625,-0.5965879,0.5893511,-3.1553092,-1.0267227,0.8953696,1.1871036,-0.7867032,-1.1171458,LumA
TCGA-BH-A0H3-01,-0.22219363,-0.65814114,-0.4815222,-0.88675535,-1.9835528,-0.4469222,0.18922639,0.899313,-0.7198558,-0.8935466,LumA
TCGA-AR-A0TX-01,-0.9385488,-0.021088563,-0.5377807,2.144634,-1.8542125,0.19586003,-1.9622024,0.9768027,0.77121675,-1.7264502,Her2
TCGA-A8-A07L-01,-1.5206668,-1.5385932,0.049020015,1.7806668,1.7683184,-0.6360551,-0.553434,-1.1939768,-0.8833277,-1.1274959,LumB
TCGA-A2-A0SV-01,-0.92206407,-0.008321442,0.095361054,-0.11704605,0.64601266,0.2442013,-1.3875936,-0.6063043,-0.12573117,-0.42832512,LumB
TCGA-E9-A1RD-01,-0.24660227,-1.2952497,-0.33262417,-3.0627382,-0.5076289,-0.9444144,-0.7326513,-1.2241269,-1.0594373,-1.4145306,LumA
TCGA-A2-A04U-01,2.803294,0.9983005,-0.300913,-0.35423198,2.8729877,2.4227786,1.6240898,0.02949211,0.642926,3.1339133,Basal
TCGA-AN-A0FT-01,-0.39023986,1.341542,0.4346007,0.28812534,0.42866695,1.9542933,-2.24977,-2.859687,0.791782,0.512408,LumA
TCGA-A7-A26J-01,-0.3906496,-1.1419876,-0.33232278,-0.43338746,-0.56530535,-1.1717641,-0.19034664,-0.65333253,-0.44313052,-0.90891385,LumA
TCGA-E9-A1NE-01,-0.0122748315,-1.4690082,-0.05992853,1.3223113,-1.8612033,-1.160728,0.58631855,1.5454036,0.39921963,-1.7581582,LumA
TCGA-AO-A0JM-01,-0.98911417,0.65920943,-0.42856413,-0.047063373,-0.29666334,0.3579721,-2.5682657,-1.1666414,0.55098534,-1.0269309,LumB
TCGA-E2-A1B4-01,0.7696888,0.81173646,1.4212265,-3.2735398,-0.22472636,1.086751,0.81413555,-2.3700476,-2.1617265,-0.6287097,LumA
TCGA-BH-A0BR-01,-1.0860817,0.7093504,-0.39331758,-0.91050947,-0.956364,1.1151147,-1.8159931,0.61392254,-1.3939322,-0.7339114,LumA
TCGA-BH-A0H9-01,-0.49084944,-0.43493348,0.99722797,0.6942022,0.2899137,0.82882655,0.52135605,-0.099709876,-0.6421664,-1.5676401,LumA
TCGA-B6-A0IJ-01,2.6372528,1.5571871,-0.33717498,0.45444474,0.9273131,1.1728486,-0.7304724,2.5672705,2.2528198,0.13437569,Basal
TCGA-AC-A2QH-01,-0.47357935,2.2498558,-0.60355955,-0.49577093,0.6456958,-1.6126804,2.6196723,-3.8306963,-2.8230228,9.670467,Basal
TCGA-A2-A1FW-01,0.3099036,-1.3806028,0.093403935,2.1601188,-0.58408415,-1.2067986,0.8158531,-0.99494433,0.6419909,-1.5884992,LumB
TCGA-E9-A243-01,1.4313543,0.8437762,-0.9197375,1.2390049,-1.515781,0.9043138,-2.1933105,3.0202432,1.3152477,0.1552639,Basal
TCGA-A2-A0EO-01,0.5666042,0.2744438,0.16864711,-1.1035029,-1.3638756,0.5557246,0.30522135,0.2193577,-0.29418784,-0.9510675,LumA
TCGA-AN-A049-01,-0.24591419,-0.55553335,0.32654676,-0.115245335,-0.3915223,0.00055176765,0.062283397,-0.38003856,0.12578046,-1.4608303,LumA
TCGA-A2-A04V-01,0.06095609,0.050485104,-0.5535558,0.037063416,-0.8023755,-0.022459075,-1.3681049,-2.5114944,0.28019774,-0.12451105,LumA
TCGA-E2-A14T-01,0.03761591,-1.0755678,1.692379,2.3187613,0.99496996,0.7853638,1.7264651,-0.9812653,-0.36479884,-1.0988578,LumA
TCGA-E2-A1LL-01,-0.82896835,0.9209083,0.22637159,-0.24010745,1.2718462,1.9561642,-0.35318595,2.183897,-1.6219944,-0.018526778,Basal
TCGA-EW-A1P4-01,0.48583013,0.44989926,-0.38253298,0.9175199,0.7748812,0.023287095,-1.1905091,3.6452703,0.16063383,1.1940296,Basal
TCGA-A2-A0T4-01,-0.3880684,-0.58035636,-0.013454132,1.0114876,-1.0696372,-0.25811747,-0.012734111,-0.017700955,-0.32475823,-0.9155999,LumA
TCGA-BH-A0W3-01,0.6767161,-1.791195,-0.47572905,-2.792854,-0.48307472,-1.2477635,-0.4278674,-3.799101,-0.37696663,-1.1090957,LumB
TCGA-A8-A08G-01,-1.091765,-1.1989315,0.2471934,0.92604095,0.37389785,-0.64411414,0.2216611,-0.06848758,-0.894812,-0.9058051,LumB
TCGA-EW-A1IX-01,-0.7110259,-1.2260078,-1.3351476,-1.2442571,-2.6660805,-1.5058662,-0.6714957,-0.24505398,-1.4142504,-1.5597444,LumA
TCGA-A1-A0SH-01,-1.1940279,-0.38198388,-0.66934735,-2.1176171,-0.97864616,-0.24615395,-1.2050169,0.6743323,-2.5323899,-0.9682658,LumA
TCGA-C8-A1HG-01,0.65570015,-0.5785698,0.83430195,1.9151078,1.7585682,0.27811694,0.22499156,0.26051185,2.1188061,-1.8373525,LumB
TCGA-E2-A10E-01,-0.24712643,-0.6426589,-0.17121696,-0.8901811,-0.8031045,-0.42938927,-0.23563752,-0.38235682,-0.2845761,-0.91847634,LumA
TCGA-D8-A27N-01,-0.69259274,0.24994867,-0.5611502,0.11743626,-1.1068921,0.123976976,-1.8438287,-0.24468508,0.10881068,-0.74060506,LumB
TCGA-A2-A0CS-01,-0.42425805,0.10225563,-0.027886644,-2.455106,0.2928471,0.27853763,-1.6881998,-2.460572,-1.5662977,0.118897445,LumA
TCGA-A1-A0SG-01,-0.50640535,-0.46313477,0.13392659,-0.3448508,-0.47522342,-0.20106259,0.065628104,-0.14299288,-0.3841923,-1.5063277,LumA
TCGA-E9-A22A-01,-1.0825819,-0.37736624,-0.15514192,0.56272787,-0.025674779,-0.27660006,-1.0703675,0.24915373,-0.16636279,-0.8703161,LumB
TCGA-E2-A1BD-01,0.10930537,0.20228668,0.8293979,-1.6939037,0.14468582,0.68604255,0.24783051,-0.6596054,-1.1973195,-0.8427511,LumA
TCGA-E2-A14Z-01,0.5066419,0.5429111,0.4124127,-0.2932096,-0.85468614,0.84949064,-0.26947707,0.35530606,0.6067507,-0.9448833,LumA
TCGA-A2-A1G4-01,0.3637142,-1.1658764,-0.14725521,0.433086,-0.30855042,-1.1250026,0.27676743,-1.4165752,1.033935,-1.970874,LumB
TCGA-E9-A1RF-01,-0.50438124,-0.08763533,0.0105005875,0.027772155,0.18602283,-0.09191051,-1.0448717,-0.25951847,0.45605928,-0.9615304,LumA
TCGA-D8-A1XQ-01,1.7124783,0.69341916,-0.68511933,0.23291117,0.22627948,0.7191688,-1.1405661,1.9890949,1.0756602,1.0115212,Basal
TCGA-AR-A1AH-01,1.1512649,1.0619385,-0.43768483,-0.40322566,1.0207644,1.7806818,-0.07885062,0.6112848,-0.15812804,2.119096,Basal
TCGA-A2-A0YC-01,-0.36314154,-0.92420685,-1.0602428,-1.1631303,-1.8049642,-1.2085879,-1.1342192,-1.4194531,0.13087516,-1.6491328,LumA
TCGA-BH-A1EN-01,-1.0211428,2.9598496,-1.4932077,0.18012834,0.33037972,1.102456,-4.878736,-2.8880215,-0.348823,2.1873734,Her2
TCGA-BH-A0EB-01,-0.100825004,0.010997921,-0.031079397,-2.4505908,-0.68476003,-0.030256502,-0.78342146,-0.525819,0.65969515,-2.077981,LumA
TCGA-D8-A27P-01,-0.4129392,-1.0907025,0.50329274,-3.2048914,-1.4435033,-1.1410626,1.7477461,-0.09731645,-2.5726738,-1.2269958,LumA
TCGA-A8-A0A6-01,0.42557824,-0.10369788,0.6878458,-0.032074057,-1.2363333,0.18273173,0.8264675,0.98269016,0.6638609,-1.9673032,LumA
TCGA-E2-A15J-01,-0.19429505,-0.6065572,-0.7594652,-2.5475912,1.3265754,-0.95966196,-1.937301,-3.4709632,-1.2355571,0.6198885,LumA
TCGA-AR-A1AV-01,-0.89026153,-1.3125336,-1.0127938,-0.5961861,-0.1832996,-1.3394613,-1.7037448,-2.465274,-1.193592,-0.6511945,LumA
TCGA-A1-A0SQ-01,1.0192556,-1.0224987,0.65770113,-0.3410541,0.13511956,-0.5044795,1.2133392,-2.264906,1.3625307,-2.1273916,LumA
TCGA-AQ-A04J-01,0.87926334,-0.55554867,-0.21857798,0.7321124,-1.895746,0.7517216,0.59160835,3.2525747,-0.59704316,0.36851466,Basal
TCGA-A7-A26H-01,-0.7689289,-0.94738805,-0.7563095,-0.42003116,-1.2523636,-0.96802557,-0.85995466,0.09803319,-0.56060135,-1.2582456,LumA
TCGA-A8-A08H-01,1.0971334,0.11612822,-0.79241586,-0.102459855,-2.7598605,0.55680823,-0.90204084,1.2122931,-0.12599654,0.065968536,Normal
TCGA-AR-A24S-01,-0.23060828,-0.8806796,-1.1430752,0.36925596,-2.0437257,-0.7537278,-1.70128,0.19348207,0.48331177,-0.78922707,LumB
TCGA-E2-A15K-01,-0.027513005,0.42307323,-0.18694165,-1.1102266,-1.2561101,0.29668367,-1.4005023,-1.0557077,1.9123789,-2.303228,LumB
TCGA-AO-A12G-01,0.37871203,0.7577408,0.64146125,-0.6108663,-0.28451732,0.99740493,-0.32121897,-0.9128034,0.53746927,-1.1505108,LumA
TCGA-BH-A0HA-01,0.32568055,0.5675948,1.1361855,-0.4008338,-0.58749294,1.2002672,0.6348923,-0.6234627,-0.065834366,-1.5153266,LumA
TCGA-E2-A153-01,-1.3143823,0.05966577,-0.56633645,-1.9451957,0.3896864,-0.14933695,-2.0216043,-1.1969006,-2.8479428,0.22638303,LumA
TCGA-D8-A1JJ-01,-2.2727404,-0.186701,-0.4067776,0.2947567,0.6075076,-0.1113144,-2.136883,0.025065295,-1.296834,-1.041053,LumB
TCGA-C8-A12T-01,-1.5890414,-0.020911023,0.029293414,-0.32968864,1.5021458,0.013063863,-1.3168995,0.013225704,-0.99481726,-1.2016392,Her2
TCGA-A8-A079-01,-0.25531605,-0.67534506,0.17750159,0.5953613,1.2367667,-0.3219564,-0.603423,-1.3531115,1.0826238,-2.2145414,LumB
TCGA-BH-A204-01,-0.8488104,-2.8151293,-0.5212679,2.4642897,2.4067156,-1.932868,0.012130948,-4.4683537,-1.1187414,0.0869718,LumB
TCGA-BH-A0B4-01,-0.20115712,-0.043077953,0.60913754,0.15309447,0.54080683,0.49017006,-0.28005922,-0.7642388,0.55165863,-1.3657815,LumA
TCGA-GM-A2DM-01,1.1041331,-1.1696792,-0.122326635,-2.3135383,1.6695522,-1.0820948,-0.15808882,-3.54846,-0.124969065,0.7719898,LumA
TCGA-D8-A1XL-01,0.67753017,1.0814604,0.82862717,0.069109336,0.8031544,1.1297299,-1.007278,-0.55321276,2.4719,-1.8000722,LumB
TCGA-D8-A27H-01,-0.2752975,0.44132096,-0.06433488,-0.57428926,-1.1992623,-0.39631122,-0.15134165,3.444023,-1.9460925,3.936132,Basal
TCGA-BH-A18J-01,-1.7481219,0.06986889,0.002794318,-0.98579013,1.4409374,0.5765201,-1.3476447,0.32125998,-1.8836215,-0.60384536,LumA
TCGA-AR-A0TZ-01,-1.2662239,-2.0688968,-0.4349904,0.5282021,0.74659806,-2.0201216,-0.27583426,-1.7618319,-1.3514063,-1.8435053,LumA
TCGA-AO-A0J7-01,-0.11270488,-0.5948563,1.1166227,-0.9574392,1.5586509,0.504858,0.4232199,-1.4106697,-0.124876425,-1.4853259,LumB
TCGA-D8-A1XY-01,-1.2842069,-0.74803716,-0.6695617,-1.1211693,-0.43972552,-0.814327,-1.4238979,-0.63041466,-2.0621438,-0.8993238,LumA
TCGA-A2-A0YH-01,-1.5048145,-0.72052395,-0.11597798,0.60476047,0.43560916,-0.9166887,-0.9648043,0.817255,0.43692052,-2.9110155,LumB
TCGA-D8-A13Y-01,-2.6726441,-2.692631,2.3074965,0.8204541,3.2089386,-1.8773732,1.5487266,-0.3843797,-3.711866,4.3231483,LumB
TCGA-E2-A10A-01,-0.83679366,-1.4582028,-0.20526657,-0.60529476,0.35820913,-1.1893917,-0.54629743,-1.2819531,-0.5494652,-1.6709293,LumA
TCGA-C8-A12P-01,-1.824874,2.41038,-0.8467893,1.0993029,0.78766435,1.2462841,-4.1586747,1.4704802,-0.22730559,-0.5374944,Her2
TCGA-D8-A1JI-01,1.2368733,-1.1289588,0.29909465,-1.4171401,-0.058315594,-0.5541736,0.7890892,-3.87915,0.9747162,-1.5102457,LumB
TCGA-D8-A1Y0-01,-0.18716416,-1.6880527,-0.56358224,0.8726087,-1.8067634,-1.717228,0.2519127,0.5517367,0.3554007,-1.4389056,LumA
TCGA-EW-A1PG-01,0.061355308,0.33363384,0.5776277,-1.9685913,-1.3640398,1.0939149,1.2906792,1.3732654,-2.3538592,-1.2645231,Normal
TCGA-E9-A1RH-01,-1.7172431,1.5388579,-0.62660605,0.72178245,1.1067663,1.1498437,-3.0572166,1.9675877,-1.0919212,0.27581993,Her2
TCGA-AR-A2LH-01,0.048155706,0.6936262,0.23903468,0.7294576,-1.7711312,2.1756291,0.0716828,2.69664,-0.44029668,-1.913806,Normal
TCGA-AO-A03L-01,-0.81361544,-0.50631773,0.4726816,-0.12830794,0.05674936,-0.056652367,-0.03000166,0.26941702,-0.025286764,-2.2902694,LumA
TCGA-EW-A1IY-01,-0.3565108,-0.15677792,0.15916389,-1.3391266,-0.8060402,-0.039606683,-0.04917085,1.3297827,-0.113254875,-1.5974228,LumB
TCGA-A2-A0CL-01,0.75854933,-1.3862623,-0.35611692,2.327007,-2.4511645,-1.003342,-0.6389674,1.8442129,1.786949,-1.7829137,Normal
TCGA-A2-A0D0-01,1.5977995,2.1450782,-0.7543076,-0.28757742,3.2080982,2.3386157,-0.74562126,0.95685256,0.74216294,2.3371863,Basal
TCGA-A8-A08S-01,-1.2157084,-0.8850777,-0.25742838,-0.32144934,0.42147207,-0.78709495,-1.0984712,-0.6688046,-0.49055663,-1.4970385,LumB
TCGA-E9-A1R7-01,-0.47249842,-0.87911433,1.2397074,1.5331249,0.8256053,0.72001565,0.4352095,-1.1379781,-0.073158726,-1.5791705,LumB
TCGA-E9-A249-01,0.10412874,-0.25684422,-0.315249,-1.888438,-0.00063920766,-0.13903643,-1.2921433,-1.4313611,0.4884019,-0.7524462,LumB
TCGA-B6-A0I6-01,0.93391585,0.5218385,-0.4469729,-0.39905766,0.3220073,0.1022462,0.20290302,2.8374696,-0.6732403,3.3801527,Basal
TCGA-BH-A0DP-01,-0.34112337,-0.42893136,0.06615665,-1.3671163,-1.6106045,-0.24013394,0.7133468,0.5286629,-1.033684,-1.2395831,LumA
TCGA-BH-A1F5-01,-0.45639282,-1.099789,0.2982644,-0.9404069,0.3958838,-0.615343,0.042521186,-1.1067437,-0.7399223,-1.6754892,LumA
TCGA-BH-A0WA-01,0.9321735,0.7359233,-0.56045216,-0.29575855,0.39631462,0.7278969,-0.10398373,3.9606712,-1.0592643,3.7783892,Basal
TCGA-A8-A08F-01,-1.6076171,-0.8872757,-0.63067967,1.3952113,0.94116557,-1.0362706,-1.7801982,-1.0625995,0.13075387,-1.6243385,LumB
TCGA-E9-A22G-01,3.0645447,0.7674545,-0.94758725,0.036302432,1.5312392,1.0181569,0.6707348,1.4722731,0.9488027,3.1368086,Basal
TCGA-AN-A0XL-01,0.9564855,0.14215274,-0.41817746,-0.061880402,-3.156373,-0.073897794,0.94378644,-1.3085678,-1.6729093,-0.37675813,LumA
TCGA-E9-A1ND-01,-0.28975704,2.2186577,-0.67251384,0.7292084,1.7435989,1.8591324,-2.6261392,3.5671282,-0.21704465,0.49458063,Basal
TCGA-GM-A2DC-01,1.0054958,-0.25849128,0.89500856,0.5179891,0.024946474,0.24681385,0.7712759,-2.2420213,1.0078733,-1.264993,LumA
TCGA-AN-A04C-01,-0.028595574,2.742205,0.51215553,0.59556,0.50477743,2.756099,-1.9222542,0.09883182,0.76349866,-0.6339071,Her2
TCGA-A2-A04W-01,-1.7692009,2.267899,-0.2734275,-0.7641177,1.270589,2.6912363,-2.3681846,0.6008209,-1.6211011,-0.45505846,Her2
TCGA-AN-A0G0-01,1.9163905,1.2092746,-1.1827488,-0.29545796,0.24246205,1.0273668,-1.3074954,0.85582685,0.48416546,2.6401403,Basal
TCGA-AQ-A04L-01,-0.6700193,2.4378057,-0.8540892,-0.59458035,0.8934773,1.422436,-3.41307,-1.2485751,-0.59224343,1.3984343,LumA
TCGA-BH-A0RX-01,1.7789004,1.08537,0.5909814,-0.042678393,-0.45127457,2.3418403,0.825959,1.0627557,0.46628624,-0.268676,Basal
TCGA-A2-A3KD-01,-0.0744035,-1.1610615,0.778294,-0.9635233,-1.513178,-1.5924644,2.331398,0.2233766,-0.53838587,-0.93437064,LumA
TCGA-D8-A1JM-01,0.38119233,0.22947706,-0.31972444,1.3715826,2.9144006,0.07267136,-0.28703043,3.0570853,0.5859126,1.3017205,Basal
TCGA-GM-A2DO-01,2.3205557,0.5466357,1.4216064,1.1737951,-0.17073472,0.9929141,0.11526535,-0.5760146,4.1560774,-2.96228,LumB
TCGA-A2-A0T1-01,0.078388125,1.7148079,-0.41595784,1.1369417,-2.0383985,1.6153235,-3.0345485,0.68283004,1.6403548,-1.2746533,Her2
TCGA-BH-A1ET-01,0.3173968,-0.49259472,-0.4828906,-2.2829921,-2.194026,-0.55742085,-0.16510315,-1.1830126,-0.12565546,-1.5903959,LumA
TCGA-BH-A0EI-01,-1.9265138,-2.4263496,0.10684509,-0.8466083,0.87541837,-2.660166,0.29349244,-1.701914,-3.2987938,-0.28207117,LumA
TCGA-BH-A0GY-01,-1.713072,-0.25712258,0.7590515,0.70595914,1.0902792,1.0953784,0.26590937,2.035015,-1.1692162,-2.0952241,LumA
TCGA-D8-A147-01,0.8754334,-0.102787316,-0.32363072,0.41173294,0.21107043,-0.22354871,0.045851544,4.606523,-0.63232553,3.0586786,Basal
TCGA-E2-A1IL-01,-0.048090808,-0.54118115,-0.6371218,-1.360729,-2.5912237,-0.7749367,0.25835362,-0.91524893,-1.6673714,-0.987914,LumA
TCGA-C8-A27B-01,2.7386572,2.0917432,-1.3345091,0.33203137,1.5005066,1.07142,-2.2569134,3.0884938,2.0690694,2.08505,Basal
TCGA-AN-A0AS-01,-1.4887667,1.5643966,-0.8120909,-0.29224238,1.1225603,0.886189,-3.158547,-1.3538932,-1.4586567,1.4671711,LumA
TCGA-A8-A06R-01,-0.77819765,1.214081,0.46221626,0.2766113,1.4070315,0.7014973,-1.8493614,-0.063634686,0.77312887,-1.5116297,LumB
TCGA-AO-A1KP-01,-0.6951911,-1.0434383,0.48453933,-0.38274258,1.4670224,-0.20888197,-0.11299039,-1.5592571,-1.3576856,-0.14355507,LumB
TCGA-BH-A1FB-01,-0.61600935,-1.5069624,-0.5446013,-0.45573083,-2.7674072,-1.158547,0.886448,1.9971728,-0.9569,-1.4069716,LumA
TCGA-BH-A18L-01,0.34446836,-1.1902295,0.347591,2.0438433,0.9939548,-0.3256546,0.32509464,-1.7540846,1.2992448,-1.5938026,LumB
TCGA-E9-A1RC-01,-1.9542485,-1.2339776,0.17838326,-0.4105431,1.6170822,-0.43801484,-1.1095167,-0.90887773,-2.4166417,0.46220142,LumA
TCGA-A2-A0CT-01,-1.359428,-1.1645463,0.90374154,1.2245793,1.951946,0.36567184,0.7030344,0.6121602,-1.5606931,-1.4180094,LumA
TCGA-GM-A3NY-01,1.4802854,1.6127369,1.4911935,-0.71166974,-1.4684138,2.244303,1.4869347,-1.1323861,-0.73710835,-0.8515368,LumA
TCGA-AR-A2LO-01,-0.08671773,-1.1371197,0.23847246,0.7283031,-1.7947556,-0.8095422,1.3336608,1.2533569,-0.3349683,-1.5899934,LumA
TCGA-AO-A0JI-01,0.7890987,-1.6802205,0.33739585,2.2011414,-0.24576326,-1.6116735,1.5029459,-2.311168,0.9299588,-2.3215225,LumA
TCGA-AO-A0JL-01,1.8310212,1.9469995,0.33711854,-0.629852,2.44047,3.7723901,0.95990807,-0.55803835,-0.12091161,2.3931372,Basal
TCGA-GM-A2DH-01,-1.4213046,-1.1854815,0.13196564,2.5115037,-0.28529495,-0.22188964,-0.6060828,2.4954095,-0.2076382,-1.2699485,Her2
TCGA-BH-A1ES-01,-2.4932966,-2.3243837,1.2737583,-1.3406243,2.4830675,-1.4336331,0.9551242,-0.63697195,-3.856333,-1.2658095,LumA
TCGA-AO-A03M-01,-0.37457675,-0.4292248,0.75847393,1.1285347,-0.032467242,0.36990735,0.46627757,1.3986124,0.35552824,-1.9934518,LumA
TCGA-BH-A18M-01,-0.6564884,-1.0518022,-0.45229763,-0.29004765,-1.594612,-1.0435352,0.26352444,0.43177623,-0.84571695,-1.1598132,LumA
TCGA-A8-A09M-01,0.051555376,-0.10001926,0.110961705,0.9189865,1.3877971,-0.07985449,-1.7185045,-1.4347866,2.9392323,-2.7097318,LumB
TCGA-EW-A1OV-01,0.6868941,1.1172702,0.16639727,1.1267929,-1.21502,1.0806034,-2.012217,0.80039793,2.2461393,-1.3120836,Her2
